"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,9.5,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,15.7,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,4.1,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.1,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2018","2018","PC","Percentage","0","Units",,,5.7,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.6,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2018","2018","PC","Percentage","0","Units",,,5.5,,
"IDN","Indonesia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.5,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,3.8,,
"ISR","Israel","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,4,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,7.3,,
"LVA","Latvia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.7,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,7.3,,
"LTU","Lithuania","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.7,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,4.8,,
"RUS","Russia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,4.5,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,4.1,,
"SVN","Slovenia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,27,,
"ZAF","South Africa","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,30.7,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.6,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,7,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,5.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,6.7,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.8,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.5,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2017","2017","PC","Percentage","0","Units",,,5.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2018","2018","PC","Percentage","0","Units",,,5.4,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.4,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,7,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.2,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.5,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.5,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.2,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2016","2016","PC","Percentage","0","Units",,,6.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2017","2017","PC","Percentage","0","Units",,,6.4,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2018","2018","PC","Percentage","0","Units",,,5.9,,
"OAVG","OECD - Average","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2019","2019","PC","Percentage","0","Units",,,5.7,,
